,model,query,nesting,value,model_parsing_time,model_checking_time,model_construction_time,name,timeout,solver
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,22386359177000112068169368997157095648937985657491090506189381365185340971439971521778004302169722595306779961585490066090574976882859033792504506604620269400361864322108773670443478485003986820158425468080624969697301085565750584941181578039288912860157538842514102958459825859565231135499506844458170463576284761705231719190342627411485909301/32968628982192229246659116628529231127265376932365025204768603721492099902472288991429863559449687538583134484020039340382184630042069225417413478485912372508409103999301034730523240122616346764944243340746799866701622728227678663474622707260102797656706811592335976735318000000000000000000000000000000000000000000000000000000000000000000000000,2.078,0.723,18.393,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,22386359177000112068169368997157095648937985657491090506189381365185340971439971521778004302169722595306779961585490066090574976882859033792504506604620269400361864322108773670443478485003986820158425468080624969697301085565750584941181578039288912860157538842514102958459825859565231135499506844458170463576284761705231719190342627411485909301/32968628982192229246659116628529231127265376932365025204768603721492099902472288991429863559449687538583134484020039340382184630042069225417413478485912372508409103999301034730523240122616346764944243340746799866701622728227678663474622707260102797656706811592335976735318000000000000000000000000000000000000000000000000000000000000000000000000,2.458,0.703,18.148,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=126 )))))]",2,64327506353614299745115154760352601359207157710203083743145063774607694372809575234130485559524632170143637921913914232887361226041064407551801196765806105892129595034244108041461239973145852600796146871373013187380099069610558315038244453/665377794394699271049976508650357642871892986299826466664448922738756157804847297549052705779951169727337683305552745693022378954829121769715558215834077575521274436376349179220279251389599167835004682504791268419975686552250000000000000000000,2.064,0.918,16.906,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,22386359177000112068169368997157095648937985657491090506189381365185340971439971521778004302169722595306779961585490066090574976882859033792504506604620269400361864322108773670443478485003986820158425468080624969697301085565750584941181578039288912860157538842514102958459825859565231135499506844458170463576284761705231719190342627411485909301/32968628982192229246659116628529231127265376932365025204768603721492099902472288991429863559449687538583134484020039340382184630042069225417413478485912372508409103999301034730523240122616346764944243340746799866701622728227678663474622707260102797656706811592335976735318000000000000000000000000000000000000000000000000000000000000000000000000,2.024,0.768,19.097,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=160 )))))]",2,514551037385872582477030767070394037959835584535522206968788294914649856988022780683400895592353056082878520918593159641988007149881974591283843935093009879183951179085968434281940898069324385154841134630649393797598383205209045613198440047/5323022355157594168399812069202861142975143890398611733315591381910049262438778380392421646239609357818701466444421965544179031638632974157724465726672620604170195491010793433762234011116793342680037460038330147359805492418000000000000000000000,2.202,0.593,17.534,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=16 )))))]",2,100625203609943457585334442855096600539322079058462434947104264598481669117942083919274629182054039275239369050735803120847189102901257599800534365918189800478421075990934190161474890510607141769546989184034187482550222070644172409284358138309415958172684913012333711548688801883346183627479553033880698551669061438963097862163/16484314491096114623329558314264615563632688466182512602384301860746049951236144495714931779724843769291567242010019670191092315021034612708706739242956186254204551999650517365261620061308173382472121670373399933350811364113839331737311353630051398828353405796167988367659000000000000000000000000000000000000000000000000000000000,2.158,1.073,17.827,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=7 )))))]",2,774334522103016368011209167074300546240190173665132074743692934086479605194977253722431564011869591782220278611763530191139016205445010762161248717206226982627202887493709513184305943612623934781011091367103220847148471527073241499344645762859922171392979/2661511177578797084199906034601430571487571945199305866657795690955024631219389190196210823119804678909350733222210982772089515819316487078862232863336310302085097745505396716881117005558396671340018730019165073679902746209000000000000000000000000000000000000,2.016,0.669,20.133,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=99 )))))]",2,7035501882582048774949010159036194191412676983293172928022876855222733708550936321570891465296034013964404826266768607717066920078438808660907041548513838448449722677649182158153881961750738074050763511584557857213712970153348373385163909218159719765338938742911746687424598142357415218527607917675472109377413424484189243417112329533533289/6593725796438445849331823325705846225453075386473005040953720744298419980494457798285972711889937507716626896804007868076436926008413845083482695697182474501681820799860206946104648024523269352988848668149359973340324545645535732694924541452020559531341362318467195347063600000000000000000000000000000000000000000000000000000000000000000000000,2.008,1.013,19.875,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=5700)]",0,12537570272414172337652183048094106717442306231753911435938699158596554888407805578918981833469685290590923658993228633185002942253114293367332727677894734526213006879367065188963917554099377809007941790387018054564438410094575378740207948720978052574374617998705081846896575913782722989217666648778876069062717462986197248594719548878149644685992625673289044986952342163157827913450105756792346791726474897280646612110009878975755971922327621216907587038945558366991769677041043111071121736753967166865267179699/12466705852458316454044539687509533007341730463935094065820942942862072522135611265923920722184789243243942077391056597134375443966389420332252527880241291236175313910802846027557840740432493543129882474978393417041137625731346706380942400788262339309101833372679989900686072235423477693010867121961803959861566958467885116421921412004384036560175287377002085739214978490623579919528505434389489243789969045719462916353833717304162116997554400569836322244642611000000000000000000000000000000000000000000000000000000,1.987,1.547,21.033,avoid_state,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=105 & (X( loc=414 ))))))))]",3,4234714058103415855306171458640107341732861176090567595206929597852361645025045466551814169790267948884022002438240652352693247712397672332945412759493748119390512903790077224359714332023651067366281760894699559325140568822272307461975091537506607371246573023779405434599548477386027336332933680622754986006491615512739378242500522774824649/824215724554805731166477915713230778181634423309125630119215093037302497561807224785746588986242188464578362100500983509554615751051730635435336962147809312710227599982525868263081003065408669123606083518669996667540568205691966586865567681502569941417670289808399418382950000000000000000000000000000000000000000000000000000000000000000000000,2.082,0.993,16.537,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=88 & (X( loc=397 ))))))))]",3,253164306139257371518899203423617516116688980415789230755135703659531274093087410281136200173096047068630294494820289168436381502549291373723124063914904762574721729278847989860635146282315163596934650266969879687123389037323010176972751/653131577319950204711633382724277440855845876122529047032587899620864940176537224588027195857620780100454167661892265710942212470997910939598093954192959583333766317915434777148740369462183232230679442949488361639239937720000000000000000000,2.02,0.79,18.031,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=149 & (X( loc=458 ))))))))]",3,695730741434800463968630210985907477272375470160570996603640253782158359942817482524845864500248502094618032847070849857301472803129949499138476206513628264095056674711727072919317506656185414011460109585295968456471980478292974253238978626438449907603103477167596092250248779959770249597856909705371755223762321277720021036356156607688117/82421572455480573116647791571323077818163442330912563011921509303730249756180722478574658898624218846457836210050098350955461575105173063543533696214780931271022759998252586826308100306540866912360608351866999666754056820569196658686556768150256994141767028980839941838295000000000000000000000000000000000000000000000000000000000000000000000,2.074,0.982,17.696,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=124 & ((X( loc=433 & (X( loc=620|loc=624|loc=4303 )))))))))))]",4,514551037385872582477030767070394037959835584535522206968788294914649856988022780683400895592353056082878520918593159641988007149881974591283843935093009879183951179085968434281940898069324385154841134630649393797598383205209045613198440047/5323022355157594168399812069202861142975143890398611733315591381910049262438778380392421646239609357818701466444421965544179031638632974157724465726672620604170195491010793433762234011116793342680037460038330147359805492418000000000000000000000,2.683,0.634,16.996,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=171 & ((X( loc=480 & ((X( loc=623 & (X( loc=631 ))))))))))))))]",5,5100043871747611886466467137725585573084519007478651739663789211061553378234837130079290763420973878779160119335340431865620823266352267471639351770049767676417735225099206495749629462061225866247520321677355328039279058598021349308429/26125263092798008188465335308971097634233835044901161881303515984834597607061488983521087834304831204018166706475690628437688498839916437583923758167718383333350652716617391085949614778487329289227177717979534465569597508800000000000000000,2.631,0.781,16.699,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=62 & ((X( loc=371 & (X( loc=623 )))))))))))]",4,12989174235857197746075483632103738481730444485536838853718257993140617165217026465180983066173781324727927327948497049985026911438637305499404638529007393066044560348897218094399373040683894994054787066665946543995647533884892056156148044840840020908691/26615111775787970841999060346014305714875719451993058666577956909550246312193891901962108231198046789093507332222109827720895158193164870788622328633363103020850977455053967168811170055583966713400187300191650736799027462090000000000000000000000000000000000,1.815,0.768,17.932,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=168 & ((X( loc=477 & ((X( loc=623 & (X( loc=631 ))))))))))))))]",5,51956696943428784922687291128389743199338976295416779112852381837409423727057718071972250750775294131231712692018114505573795921514172186739174832110422689771595061565930941062347984654562556939812229825714324710876521754728612033726968420477479937273927/532302235515759416839981206920286114297514389039861173331559138191004926243877838039242164623960935781870146644442196554417903163863297415772446572667262060417019549101079343376223401111679334268003746003833014735980549241800000000000000000000000000000000000,1.963,0.69,17.839,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=109 & ((X( loc=418 & ((X( loc=622|loc=625 & ((X( loc=630|loc=633 & (X( loc=6915 )))))))))))))))))]",6,11698006741737880000653554152863268088166726466896451697829881356394516756078028371637867572758776176588681849002460261014510863864584291488049246133173099030458053062359506666029529839015123353267387330619131296484838667795284355817535905164601638890907/2661511177578797084199906034601430571487571945199305866657795690955024631219389190196210823119804678909350733222210982772089515819316487078862232863336310302085097745505396716881117005558396671340018730019165073679902746209000000000000000000000000000000000000000,1.996,0.93,17.305,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=206 & ((X( loc=515 & ((X( loc=622|loc=625 & (X( loc=630|loc=633 ))))))))))))))]",5,128628505018502398856964694306670429100570786305162864435753196413403238703650758853666220635244091329818870471451543788400940422826942675458252043810863011563624772880702394820963624195088800116436650275423551530621959203796029629495263140584612046801647293493878955328457070076303877717919/133075558878939854209995301730071528574378597259965293332889784547751231560969459509810541155990233945467536661110549138604475790965824353943111643166815515104254887275269835844055850277919833567000936500958253683995137310450000000000000000000000000000000000000000000000000000000000000000000000,1.856,0.938,18.205,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=213 & ((X( loc=522 & ((X( loc=622|loc=625 & ((X( loc=630|loc=633 & ((X( loc=10316 & (X( loc=10368 ))))))))))))))))))))]",7,1447979103408204065465350035232534071434341604359041631519206588205975699617245863162625938537839155130778287091613735208337287317620661831166860859491128448216554628346948538584351185972981758008720794731752487174215079896665616984654572813111315206035329817920955137/332688897197349635524988254325178821435946493149913233332224461369378078902423648774526352889975584863668841652776372846511189477414560884857779107917038787760637218188174589610139625694799583917502341252395634209987843276125000000000000000000000000000000000000000000000000000,1.798,0.732,17.307,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=109 & ((X( loc=418 & ((X( loc=622|loc=625 & ((X( loc=630|loc=633 & ((X( loc=1610 & (X( loc=3435 ))))))))))))))))))))]",7,17375749240898452415185152966022464097209526637227315660690019825676016227894612134493982750510251971540947394009383398441339571553639289140034718822287517624567229234217405477961315609185580040337578417301966398031857757373878730948007757655083865788699/1330755588789398542099953017300715285743785972599652933328897845477512315609694595098105411559902339454675366611105491386044757909658243539431116431668155151042548872752698358440558502779198335670009365009582536839951373104500000000000000000000000000000000000000,2.346,0.982,16.138,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=157 & (X( loc=466 ))))))))]",3,1284170962241483152015968657907963740536250303156097231705892744288136409902840063920769800553846640584555033018204058140386863308164069718052966556364435066919746268445716301816758614126905979812848235326789060155718130777235191422266839762096262279355843079756752352178009608261537635928293189503416082377789921458377044607/659372579643844584933182332570584622545307538647300504095372074429841998049445779828597271188993750771662689680400786807643692600841384508348269569718247450168182079986020694610464802452326935298884866814935997334032454564553573269492454145202055953134136231846719534706360000000000000000000000000000000000000000000000000000000,2.068,1.032,18.929,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=171 & ((X( loc=480 & ((X( loc=622|loc=625 & ((X( loc=630|loc=633 & (X( loc=11110 )))))))))))))))))]",6,5685316725038349035464645647561531681824844885999739471684975320198412632279091663596904405489502117277058297667096252760597260638136816136105883524281643782228205021984992183285378459723065057565078516131572939570956440597883862136773823425529377891/653131577319950204711633382724277440855845876122529047032587899620864940176537224588027195857620780100454167661892265710942212470997910939598093954192959583333766317915434777148740369462183232230679442949488361639239937720000000000000000000000000000000000000,1.925,0.907,17.61,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=167 & ((X( loc=476 & ((X( loc=620|loc=624|loc=4303 & ((X( loc=628|loc=632|loc=4305 & ((X( loc=1946 & ((X( loc=3771 & (X( loc=4287|loc=4289|loc=4290|loc=4292 )))))))))))))))))))))))]",8,107994447207652008075324761224987979712134550751683965721556393424909477564633751672718216931201213533069641354156297190668525647737414470554701325810066366555311553305705120829162842104809597273954148925786066709488113382129698457598524558044829660851024785863506799329/532302235515759416839981206920286114297514389039861173331559138191004926243877838039242164623960935781870146644442196554417903163863297415772446572667262060417019549101079343376223401111679334268003746003833014735980549241800000000000000000000000000000000000000000000000000000,1.865,0.711,15.958,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=27 & ((X( loc=336 & ((X( loc=622|loc=625 & ((X( loc=630|loc=633 & ((X( loc=877 & (X( loc=2702 ))))))))))))))))))))]",7,40091853049905714508348477246472670104312253350542602654680904367876259197039810575884003706209375927307562573765651336888629149438808214484776757578901612852336533244752195123856822725742102950087878805433197787366975825166103117649470040834291168173187306061503628303/2661511177578797084199906034601430571487571945199305866657795690955024631219389190196210823119804678909350733222210982772089515819316487078862232863336310302085097745505396716881117005558396671340018730019165073679902746209000000000000000000000000000000000000000000000000000,2.176,0.757,17.288,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=273 & ((X( loc=582 & ((X( loc=620|loc=624|loc=4303 & ((X( loc=628|loc=632|loc=4305 & ((X( loc=1889 & (X( loc=3714 ))))))))))))))))))))]",7,615394374011150679426353318093416082745332744382083235349504846017267968442081646221159432042607459982936162485790765405417217215960794944880706785353986545630381179487397681645972088874527834743748395960602163210640760227588117102835270529193988179670617/26615111775787970841999060346014305714875719451993058666577956909550246312193891901962108231198046789093507332222109827720895158193164870788622328633363103020850977455053967168811170055583966713400187300191650736799027462090000000000000000000000000000000000000000,1.923,0.873,17.266,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=306 & ((X( loc=615 & (X( loc=623 )))))))))))]",4,10391339388685758854978548189114353413629595218872830680239241154831842739095682876968563277323133385232072820075167997045586801127244807633333504793222495085879167201203895163296166781029843448546777632164473635671866048919297319435465343/106460447103151883367996241384057222859502877807972234666311827638200985248775567607848432924792187156374029328888439310883580632772659483154489314533452412083403909820215868675244680222335866853600749200766602947196109848360000000000000000000,2.449,0.729,19.797,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=222 & ((X( loc=531 & ((X( loc=623 & ((X( loc=631 & ((X( loc=6536 & ((X( loc=6675 & (X( loc=4286|loc=4288|loc=4291|loc=4293 )))))))))))))))))))))))]",8,815079840978749267211154835364569313464738457808170130069572751783330033409591905790026111764928316239282310911512025951164048376016546999831741337319909107594277491049157709533177148755494184566765230341160200622479888124846069979393645743350942383221/8516835768252150669439699310724577828760230224637778773304946211056078819902045408627874633983374972509922346311075144870686450621812758652359145162676192966672312785617269494019574417786869348288059936061328235775688787868800000000000000000000000000000000,1.856,0.697,15.432,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=40 & ((X( loc=349 & ((X( loc=622|loc=625 & ((X( loc=630|loc=633 & ((X( loc=1745 & (X( loc=3570 ))))))))))))))))))))]",7,237770581377872097922446799876860158541700817020539980830133754801354766328832206491271568922351551937687770568818480349029985256262495734261980332912210203237128846531792765307990953717686051402798514965869343299001516910489940967352635981067551210961485114693504284869/2661511177578797084199906034601430571487571945199305866657795690955024631219389190196210823119804678909350733222210982772089515819316487078862232863336310302085097745505396716881117005558396671340018730019165073679902746209000000000000000000000000000000000000000000000000000000,1.853,1.064,18.103,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=264 & ((X( loc=573 & ((X( loc=626 & (X( loc=634 ))))))))))))))]",5,51956696943428784922687291128389743199338976295416779112852381837409423727057718071972250750775294131231712692018114505573795921514172186739174832110422689771595061565930941062347984654562556939812229825714324710876521754728612033726968420477479937273927/532302235515759416839981206920286114297514389039861173331559138191004926243877838039242164623960935781870146644442196554417903163863297415772446572667262060417019549101079343376223401111679334268003746003833014735980549241800000000000000000000000000000000000,2.416,0.721,19.511,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=325 & (X( loc=623 )))))))))))]",4,41565357554743030328157892300436032973096809251382411370396753541442359189573562649922369965233121042001768357312438127853728436617708107771490577037335288576009112325715247648072821653240714239131480203113964709773153734038792760815438949/53230223551575941683998120692028611429751438903986117333155913819100492624387783803924216462396093578187014664444219655441790316386329741577244657266726206041701954910107934337622340111167933426800374600383301473598054924180000000000000000000,2.112,0.752,20.773,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=163 & ((X( loc=472 & ((X( loc=620|loc=624|loc=4303 & ((X( loc=628|loc=632|loc=4305 & (X( loc=7728 )))))))))))))))))]",6,15086832371300381064882210245623092747567619260459018526264543545439341105309584448069737895405295174859442834461403778568066188253597199406529597613873707656998014419229944959037464883505458469480747099119424760508586928955847836815067781489886504783/1306263154639900409423266765448554881711691752245058094065175799241729880353074449176054391715241560200908335323784531421884424941995821879196187908385919166667532635830869554297480738924366464461358885898976723278479875440000000000000000000000000000000000000,2.157,0.993,19.152,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=94 & ((X( loc=403 & ((X( loc=622|loc=625 & ((X( loc=630|loc=633 & (X( loc=2061 )))))))))))))))))]",6,682567293330466514238163299212719696534949648863393050546532901088665111711678944894337215409419506313885913404105614162168091644908196296670194054858962673678106303232591553350586299560701223424063521227241619011765040288490515824983196674981446268568062391622822521349765531546661093/2661511177578797084199906034601430571487571945199305866657795690955024631219389190196210823119804678909350733222210982772089515819316487078862232863336310302085097745505396716881117005558396671340018730019165073679902746209000000000000000000000000000000000000000000000000000000000000000000000,2.507,0.679,19.449,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=137 & (X( loc=446 ))))))))]",3,4075400621468310332271518991657399717401623929537583160610917406789082435616366564852589483855592912988240996804242250164463393954771029384550192231851722968897767191133638534425042910494519371065031158570902152035419871619730675116011146802691618069865962535304056529795025386507676604168206298731342049027289235665839542904055894625841897/824215724554805731166477915713230778181634423309125630119215093037302497561807224785746588986242188464578362100500983509554615751051730635435336962147809312710227599982525868263081003065408669123606083518669996667540568205691966586865567681502569941417670289808399418382950000000000000000000000000000000000000000000000000000000000000000000000,2.102,1.04,23.2,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=131 & ((X( loc=440 & (X( loc=623 )))))))))))]",4,2078267877737151480038206754621648929501829236682628344587264740801510732572898354939319332946945962822041825558563093104624859203090611654561361408041373773318258784292188575224270757870045286563319507830384450967841183404522520062726073/10646044710315188336799624138405722285950287780797223466631182763820098524877556760784843292479218715637402932888843931088358063277265948315448931453345241208340390982021586867524468022233586685360074920076660294719610984836000000000000000000,2.089,0.74,22.033,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"['start', 'companystart', 'startprofile_4_4_5', 'companystartprofile_4_4_5', 'select_context_catalog', 'companyselect_context_catalog', 'played_10_major_6_2_3', 'companyplayed_10_major_6_2_3', 'not_skipped']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=174 & ((X( loc=483 & ((X( loc=626 & ((X( loc=634 & (X( loc=7641 )))))))))))))))))]",6,815079840978749434673013072816712900308735801670987926702273108487958101083519608469741465446856369506914458029725272016711744067861362808996299883820921963555656743544275878765538315744489201716114505784237562312852877457985037565603930703940994762111/2129208942063037667359924827681144457190057556159444693326236552764019704975511352156968658495843743127480586577768786217671612655453189663089786290669048241668078196404317373504893604446717337072014984015332058943922196967200000000000000000000000000000000,2.362,0.781,20.746,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=238 & ((X( loc=547 & ((X( loc=623 & ((X( loc=631 & ((X( loc=6094 & ((X( loc=6414 & (X( loc=4287|loc=4289|loc=4290|loc=4292 )))))))))))))))))))))))]",8,34637797962285859386148697735128226385915921024791631057599064225162582383905224645947631225849485627919150292539431579461015978701483676915511306895805772508428959596514621917931488868801090396433665097267095936647009441573112507496201503567560188178219/1064604471031518833679962413840572228595028778079722346663118276382009852487755676078484329247921871563740293288884393108835806327726594831544893145334524120834039098202158686752446802223358668536007492007666029471961098483600000000000000000000000000000000000,3.061,1.165,16.71,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=72 & ((X( loc=381 & ((X( loc=620|loc=624|loc=4303 & ((X( loc=628|loc=632|loc=4305 & ((X( loc=2141 & ((X( loc=3966 & (X( loc=4286|loc=4288|loc=4291|loc=4293 )))))))))))))))))))))))]",8,52311582252948209281469331355198116100033056521640933369559937630276238623715549276946418274728286787499887388506138676678102911396456205625707445366520308526960112875030341938446716317663616102350898888089962738624922713727611157467120872688273074817752670529230575601713037335965223/212920894206303766735992482768114445719005755615944469332623655276401970497551135215696865849584374312748058657776878621767161265545318966308978629066904824166807819640431737350489360444671733707201498401533205894392219696720000000000000000000000000000000000000000000000000000000000000000000,1.952,0.705,20.401,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=206 & ((X( loc=515 & ((X( loc=626 & ((X( loc=634 & ((X( loc=1837 & ((X( loc=3662 & (X( loc=4286|loc=4288|loc=4291|loc=4293 )))))))))))))))))))))))]",8,2204973450408930034930987359790939139434840983263294660678395107704380763276285242715809647325729732405195579132677534632242213521577532949881400829738649193435444890874942296452840881550870175076132521488198508477964851015455370542440965057951024995346616604449213987/53230223551575941683998120692028611429751438903986117333155913819100492624387783803924216462396093578187014664444219655441790316386329741577244657266726206041701954910107934337622340111167933426800374600383301473598054924180000000000000000000000000000000000000000000000000,2.009,0.653,19.909,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=60 & ((X( loc=369 & ((X( loc=626 & (X( loc=634 ))))))))))))))]",5,3896752270757160181724580043670620760089985456781645395468894380798911322572410868954250970046300073913650091660600628624605345700425466767804421676167065636274475434945372585982800860481410956767458072693546222989098614142366306609658482432998613236337/13307555887893985420999530173007152857437859725996529333288978454775123156096945950981054115599023394546753666111054913860447579096582435394311164316681551510425488727526983584405585027791983356700093650095825368399513731045000000000000000000000000000000000,2.726,0.8,22.379,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=115 & ((X( loc=424 & ((X( loc=620|loc=624|loc=4303 & ((X( loc=628|loc=632|loc=4305 & ((X( loc=1977 & ((X( loc=3802 & ((X( loc=4286|loc=4288|loc=4291|loc=4293 & (X( loc=4294|loc=4296|loc=4299|loc=4301 ))))))))))))))))))))))))))]",9,3678158127160421088610092611151994454211495761921319122138557858134563328293389069178131917260894477000601663287020412720248607803319092865095283622575247508959898991057224438420782875530392034109777446397915024995628447409908305714267320337981825496701/42584178841260753347198496553622889143801151123188893866524731055280394099510227043139373169916874862549611731555375724353432253109063793261795725813380964833361563928086347470097872088934346741440299680306641178878443939344000000000000000000000000000000000000,2.05,0.739,16.641,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=159 & ((X( loc=468 & ((X( loc=622|loc=625 & ((X( loc=630|loc=633 & ((X( loc=1870 & ((X( loc=3695 & ((X( loc=4287|loc=4289|loc=4290|loc=4292 & (X( loc=4295|loc=4297|loc=4298|loc=4300 ))))))))))))))))))))))))))]",9,32494463171494115987096015037625881438411568598560236208888853985243998565524088665003196692766463909788324421889294231280592277412171214566512565163192254439331254260280066209126885034521664362655379730783648203991088111926336707480709672885145902359192664601638890907/6653777943946992710499765086503576428718929862998264666644489227387561578048472975490527057799511697273376833055527456930223789548291217697155582158340775755212744363763491792202792513895991678350046825047912684199756865522500000000000000000000000000000000000000000000000000000,2.432,1.032,17.845,random_path,3600,storm
0,out/models/model_spotify7000_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=150 & ((X( loc=459 & ((X( loc=626 & ((X( loc=634 & ((X( loc=860 & ((X( loc=2685 & ((X( loc=4286|loc=4288|loc=4291|loc=4293 & (X( loc=4294|loc=4296|loc=4299|loc=4301 ))))))))))))))))))))))))))]",9,82358636683336630981150307531743595000412494783029288229286736176704087351581841836667924697807118132282616223227760560972759935979650119713203558067319883017109780042520513160332273711392848896277502046738569291006684737606231169950344358196064406850338167895320163503/2129208942063037667359924827681144457190057556159444693326236552764019704975511352156968658495843743127480586577768786217671612655453189663089786290669048241668078196404317373504893604446717337072014984015332058943922196967200000000000000000000000000000000000000000000000000,1.839,0.796,18.231,random_path,3600,storm
